receiver,positionX,positionY,positionZ,speedX,speedY,speedZ,headingX,headingY,headingZ,distance,sender,senderPosX,senderPosY,senderPosZ,senderSpeed,senderSpeedX,senderSpeedY,senderSpeedZ,senderHeadingX,senderHeadingY,senderHeadingZ,senderAccel,senderGPSPosX,senderGPSPosY,senderGPSPosZ,attackType,senderType,senderDistTraveled,isRSU,RSS,arrivalTime
100,3353.572775,961.068139,0.000000,-12.514128,5.293079,0.000000,-0.921003,0.389555,0.000000,3426.9,148,50.000000,50.000000,0.000000,11.409990,-10.398091,4.697615,0.000000,-0.911315,0.411711,0.000000,-0.51987,-48.051629,-15.828721,0.000000,2,1,0,0,-89.8097,74.5221
40,3297.013559,992.986784,0.000000,-5.067403,-0.704840,0.000000,-0.990465,-0.137767,0.000000,3381.17,148,50.000000,50.000000,0.000000,11.409990,-10.398091,4.697615,0.000000,-0.911315,0.411711,0.000000,-0.51987,-48.051629,-15.828721,0.000000,2,1,0,0,-91.9107,74.5221
106,1639.238289,1183.828788,0.000000,-0.000000,0.000000,0.000000,-0.637594,0.770372,0.000000,1952.24,28,50.000000,50.000000,0.000000,14.502993,11.126745,9.302278,0.000000,0.767203,0.641404,0.000000,0.341919,-48.051629,-15.828721,0.000000,2,1,0,0,-89.9299,74.529
136,4363.026450,681.987448,0.000000,-1.716822,8.795197,0.000000,-0.191584,0.981476,0.000000,146.855,82,4338.877777,537.131313,0.000000,21.662763,10.142746,19.141578,0.000000,0.468211,0.883617,0.000000,1.66956,-48.011664,-15.832400,0.000000,0,0,21.6617,0,-81.3767,74.5357
184,3620.661985,1733.586669,0.000000,9.150929,-4.145657,0.000000,0.910885,-0.412660,0.000000,172.179,142,3764.062220,1638.287394,0.000000,10.911789,-4.265227,-10.043653,0.000000,-0.390883,-0.920441,0.000000,2.32938,-48.016740,-15.842677,0.000000,0,0,10.9114,0,-81.9053,74.5426
166,3598.824123,1260.743531,0.000000,2.799356,6.564161,0.000000,0.392278,0.919847,0.000000,412.12,142,3764.062220,1638.287394,0.000000,10.911789,-4.265227,-10.043653,0.000000,-0.390883,-0.920441,0.000000,2.32938,-48.016740,-15.842677,0.000000,0,0,10.9114,0,-88.7086,74.5426
58,3603.545822,1241.028439,0.000000,2.964159,-4.542917,0.000000,0.546447,-0.837494,0.000000,428.463,142,3764.062220,1638.287394,0.000000,10.911789,-4.265227,-10.043653,0.000000,-0.390883,-0.920441,0.000000,2.32938,-48.016740,-15.842677,0.000000,0,0,10.9114,0,-90.0583,74.5426
40,3297.013559,992.986784,0.000000,-5.067403,-0.704840,0.000000,-0.990465,-0.137767,0.000000,64.9442,100,3353.572775,961.068139,0.000000,13.587497,-12.514128,5.293079,0.000000,-0.921003,0.389555,0.000000,0.121458,-48.020583,-15.836476,0.000000,0,0,13.5869,0,-73.3482,74.5558
46,3025.516103,1101.166826,0.000000,-10.415298,4.481089,0.000000,-0.918589,0.395215,0.000000,356.72,100,3353.572775,961.068139,0.000000,13.587497,-12.514128,5.293079,0.000000,-0.921003,0.389555,0.000000,0.121458,-48.020583,-15.836476,0.000000,0,0,13.5869,0,-88.0207,74.5558
148,50.000000,50.000000,0.000000,-10.398091,4.697615,0.000000,-0.911315,0.411711,0.000000,3426.9,100,3353.572775,961.068139,0.000000,13.587497,-12.514128,5.293079,0.000000,-0.921003,0.389555,0.000000,0.121458,-48.020583,-15.836476,0.000000,0,0,13.5869,0,-89.8112,74.5558
64,3770.598973,781.122699,0.000000,-8.822365,3.984414,0.000000,-0.911366,0.411597,0.000000,454.193,100,3353.572775,961.068139,0.000000,13.587497,-12.514128,5.293079,0.000000,-0.921003,0.389555,0.000000,0.121458,-48.020583,-15.836476,0.000000,0,0,13.5869,0,-90.2064,74.5558
166,3598.824123,1260.743531,0.000000,2.799356,6.564161,0.000000,0.392278,0.919847,0.000000,20.2726,58,3603.545822,1241.028439,0.000000,5.424421,2.964159,-4.542917,0.000000,0.546447,-0.837494,0.000000,0.372005,-48.018365,-15.839069,0.000000,0,0,6.45174,0,-67.6083,74.5653
22,3865.940016,1130.862039,0.000000,13.477447,-5.930793,0.000000,0.915297,-0.402779,0.000000,284.583,58,3603.545822,1241.028439,0.000000,5.424421,2.964159,-4.542917,0.000000,0.546447,-0.837494,0.000000,0.372005,-48.018365,-15.839069,0.000000,0,0,6.45174,0,-87.2898,74.5653
178,3310.908504,1363.760780,0.000000,12.549556,-5.097806,0.000000,0.926478,-0.376348,0.000000,317.332,58,3603.545822,1241.028439,0.000000,5.424421,2.964159,-4.542917,0.000000,0.546447,-0.837494,0.000000,0.372005,-48.018365,-15.839069,0.000000,0,0,6.45174,0,-87.709,74.5653
142,3764.062220,1638.287394,0.000000,-4.265227,-10.043653,0.000000,-0.390883,-0.920441,0.000000,428.463,58,3603.545822,1241.028439,0.000000,5.424421,2.964159,-4.542917,0.000000,0.546447,-0.837494,0.000000,0.372005,-48.018365,-15.839069,0.000000,0,0,6.45174,0,-90.0546,74.5653
40,3297.013559,992.986784,0.000000,-5.067403,-0.704840,0.000000,-0.990465,-0.137767,0.000000,292.256,46,3025.516103,1101.166826,0.000000,11.338368,-10.415298,4.481089,0.000000,-0.918589,0.395215,0.000000,0.0210633,-48.023644,-15.837791,0.000000,0,0,11.3314,0,-87.3028,74.6079
100,3353.572775,961.068139,0.000000,-12.514128,5.293079,0.000000,-0.921003,0.389555,0.000000,356.72,46,3025.516103,1101.166826,0.000000,11.338368,-10.415298,4.481089,0.000000,-0.918589,0.395215,0.000000,0.0210633,-48.023644,-15.837791,0.000000,0,0,11.3314,0,-88.0178,74.6079
82,4338.877777,537.131313,0.000000,10.142746,19.141578,0.000000,0.468211,0.883617,0.000000,146.855,136,4363.026450,681.987448,0.000000,8.961192,-1.716822,8.795197,0.000000,-0.191584,0.981476,0.000000,0.769161,-48.011314,-15.833796,0.000000,0,0,8.92564,0,-81.2612,74.6772
100,3353.572775,961.068139,0.000000,-12.514128,5.293079,0.000000,-0.921003,0.389555,0.000000,64.9442,40,3297.013559,992.986784,0.000000,5.116187,-5.067403,-0.704840,0.000000,-0.990465,-0.137767,0.000000,1.84133,-48.021177,-15.836827,0.000000,0,0,4.92752,0,-73.1856,74.679
46,3025.516103,1101.166826,0.000000,-10.415298,4.481089,0.000000,-0.918589,0.395215,0.000000,292.256,40,3297.013559,992.986784,0.000000,5.116187,-5.067403,-0.704840,0.000000,-0.990465,-0.137767,0.000000,1.84133,-48.021177,-15.836827,0.000000,0,0,4.92752,0,-87.3178,74.679
148,50.000000,50.000000,0.000000,-10.398091,4.697615,0.000000,-0.911315,0.411711,0.000000,3381.17,40,3297.013559,992.986784,0.000000,5.116187,-5.067403,-0.704840,0.000000,-0.990465,-0.137767,0.000000,1.84133,-48.021177,-15.836827,0.000000,0,0,4.92752,0,-91.8933,74.679
64,3770.598973,781.122699,0.000000,-8.822365,3.984414,0.000000,-0.911366,0.411597,0.000000,518.816,40,3297.013559,992.986784,0.000000,5.116187,-5.067403,-0.704840,0.000000,-0.990465,-0.137767,0.000000,1.84133,-48.021177,-15.836827,0.000000,0,0,4.92752,0,-92.2259,74.679
142,3764.062220,1638.287394,0.000000,-4.265227,-10.043653,0.000000,-0.390883,-0.920441,0.000000,172.179,184,3620.661985,1733.586669,0.000000,10.046192,9.150929,-4.145657,0.000000,0.910885,-0.412660,0.000000,-0.774537,-48.018191,-15.843504,0.000000,0,0,10.0443,0,-81.8941,74.6812
88,308.334917,1265.496835,38.740193,-5.800907,7.781699,0.000000,-0.597665,0.801746,0.000000,2303.84,52,2611.845662,1259.520949,0.000000,12.402322,0.356242,-12.397205,0.000000,0.028724,-0.999587,0.000000,0.248877,-48.027579,-15.839427,0.000000,0,0,12.4025,0,-83.5586,74.7394
124,2588.645822,1512.959079,0.000000,2.931605,-0.022160,0.000000,0.999971,-0.007559,0.000000,254.498,52,2611.845662,1259.520949,0.000000,12.402322,0.356242,-12.397205,0.000000,0.028724,-0.999587,0.000000,0.248877,-48.027579,-15.839427,0.000000,0,0,12.4025,0,-85.9978,74.7394
76,2976.200488,1354.196298,0.000000,-9.589996,3.428671,0.000000,-0.941628,0.336656,0.000000,376.454,52,2611.845662,1259.520949,0.000000,12.402322,0.356242,-12.397205,0.000000,0.028724,-0.999587,0.000000,0.248877,-48.027579,-15.839427,0.000000,0,0,12.4025,0,-90.0017,74.7394
28,1306.613736,926.439741,0.000000,11.033399,9.224238,0.000000,0.767203,0.641404,0.000000,190.746,34,1195.963633,771.066885,0.000000,9.512895,-7.260154,6.146977,0.000000,-0.763191,0.646173,0.000000,-4.5,-48.040786,-15.835028,0.000000,0,0,103.024,0,-83.623,75.0203
70,874.032522,1000.723455,0.000000,10.559522,-13.401386,0.000000,0.618903,-0.785467,0.000000,395.451,34,1195.963633,771.066885,0.000000,9.512895,-7.260154,6.146977,0.000000,-0.763191,0.646173,0.000000,-4.5,-48.040786,-15.835028,0.000000,0,0,9.15072,0,-89.0643,75.0203
70,874.032522,1000.723455,0.000000,10.559522,-13.401386,0.000000,0.618903,-0.785467,0.000000,344.075,94,885.437170,1344.609484,0.000000,22.385033,20.348430,-9.329045,0.000000,0.909019,-0.416754,0.000000,-2.99232,-48.043856,-15.840391,0.000000,0,0,492.169,0,-89.4848,75.2156
130,4540.137178,1424.693780,0.000000,-10.260047,4.270633,0.000000,-0.923217,0.384279,0.000000,281.559,154,4799.453255,1315.010690,0.000000,10.957019,-10.189290,4.029225,0.000000,-0.929933,0.367730,0.000000,0.0150253,-48.007073,-15.839498,0.000000,0,0,10.957,0,-86.0027,75.2887
94,885.437170,1344.609484,0.000000,20.348430,-9.329045,0.000000,0.909019,-0.416754,0.000000,344.075,70,874.032522,1000.723455,0.000000,17.061672,10.559522,-13.401386,0.000000,0.618903,-0.785467,0.000000,0.174078,-48.043932,-15.837303,0.000000,0,0,499.648,0,-89.4876,75.2902
34,1195.963633,771.066885,0.000000,-7.260154,6.146977,0.000000,-0.763191,0.646173,0.000000,395.451,70,874.032522,1000.723455,0.000000,17.061672,10.559522,-13.401386,0.000000,0.618903,-0.785467,0.000000,0.174078,-48.043932,-15.837303,0.000000,0,0,16.6361,0,-88.9231,75.2902
58,3610.136640,1238.349229,0.000000,6.591271,-2.679394,0.000000,0.926384,-0.376581,0.000000,311.144,178,3323.253575,1358.801003,0.000000,13.285677,12.336665,-4.931116,0.000000,0.928569,-0.371160,0.000000,-0.259764,-48.021044,-15.840167,0.000000,0,0,13.3041,0,-86.8219,75.3035
52,2613.188796,1251.812522,0.000000,1.864157,-7.679298,0.000000,0.235900,-0.971777,0.000000,261.444,124,2594.103521,1512.558973,0.000000,5.487535,5.470831,-0.427837,0.000000,0.996956,-0.077965,0.000000,2.55585,-48.027760,-15.841606,0.000000,0,0,5.47235,0,-86.3432,75.3268
28,1306.613736,926.439741,0.000000,11.033399,9.224238,0.000000,0.767203,0.641404,0.000000,420.581,106,1639.238289,1183.828788,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.637594,0.770372,0.000000,0,-48.036659,-15.838756,0.000000,0,0,0,0,-89.6947,75.3333
154,4799.453255,1315.010690,0.000000,-10.189290,4.029225,0.000000,-0.929933,0.367730,0.000000,281.559,130,4540.137178,1424.693780,0.000000,11.113365,-10.260047,4.270633,0.000000,-0.923217,0.384279,0.000000,-0.60551,-48.009476,-15.840519,0.000000,0,0,11.1149,0,-86.0031,75.3582
148,3746.128147,799.244478,0.000000,-8.938536,4.126862,0.000000,-0.907906,0.419174,0.000000,21.1446,64,3761.830004,785.082998,0.000000,9.611325,-8.759434,3.955993,0.000000,-0.911366,0.411597,0.000000,-0.0690512,-48.016834,-15.834848,0.000000,0,0,9.62179,0,-64.6279,75.3962
100,3341.493878,966.177130,0.000000,-12.079396,5.109202,0.000000,-0.921003,0.389555,0.000000,457.687,64,3761.830004,785.082998,0.000000,9.611325,-8.759434,3.955993,0.000000,-0.911366,0.411597,0.000000,-0.0690512,-48.016834,-15.834848,0.000000,0,0,9.62179,0,-90.2576,75.3962
40,3289.899574,995.024976,0.000000,-6.997556,2.499718,0.000000,-0.941717,0.336407,0.000000,516.521,64,3761.830004,785.082998,0.000000,9.611325,-8.759434,3.955993,0.000000,-0.911366,0.411597,0.000000,-0.0690512,-48.016834,-15.834848,0.000000,0,0,9.62179,0,-91.3267,75.3962
52,2613.188796,1251.812522,0.000000,1.864157,-7.679298,0.000000,0.235900,-0.971777,0.000000,368.953,76,2966.774877,1357.182808,0.000000,9.834371,-9.404279,2.876526,0.000000,-0.956266,0.292497,0.000000,-0.350117,-48.024167,-15.840123,0.000000,0,0,9.88744,0,-89.5562,75.4073
58,3610.136640,1238.349229,0.000000,6.591271,-2.679394,0.000000,0.926384,-0.376581,0.000000,30.6692,166,3601.843474,1267.875840,0.000000,7.750825,3.019980,7.138278,0.000000,0.389633,0.920970,0.000000,0.614677,-48.018372,-15.839200,0.000000,0,0,7.74508,0,-69.2323,75.425
22,3880.019584,1124.716168,0.000000,14.098716,-6.080563,0.000000,0.918240,-0.396023,0.000000,312.852,166,3601.843474,1267.875840,0.000000,7.750825,3.019980,7.138278,0.000000,0.389633,0.920970,0.000000,0.614677,-48.018372,-15.839200,0.000000,0,0,7.74508,0,-87.6186,75.425
142,3759.099815,1626.602043,0.000000,-4.962583,-11.685768,0.000000,-0.390883,-0.920441,0.000000,391.681,166,3601.843474,1267.875840,0.000000,7.750825,3.019980,7.138278,0.000000,0.389633,0.920970,0.000000,0.614677,-48.018372,-15.839200,0.000000,0,0,7.74508,0,-88.2811,75.425
58,3610.136640,1238.349229,0.000000,6.591271,-2.679394,0.000000,0.926384,-0.376581,0.000000,292.83,22,3880.019584,1124.716168,0.000000,15.354056,14.098716,-6.080563,0.000000,0.918240,-0.396023,0.000000,0.629387,-48.015898,-15.837993,0.000000,0,0,15.3625,0,-86.4475,75.4377
166,3601.843474,1267.875840,0.000000,3.019980,7.138278,0.000000,0.389633,0.920970,0.000000,312.852,22,3880.019584,1124.716168,0.000000,15.354056,14.098716,-6.080563,0.000000,0.918240,-0.396023,0.000000,0.629387,-48.015898,-15.837993,0.000000,0,0,15.3625,0,-87.6246,75.4377
148,3746.128147,799.244478,0.000000,-8.938536,4.126862,0.000000,-0.907906,0.419174,0.000000,351.936,22,3880.019584,1124.716168,0.000000,15.354056,14.098716,-6.080563,0.000000,0.918240,-0.396023,0.000000,0.629387,-48.015898,-15.837993,0.000000,0,0,0,0,-88.3259,75.4377
178,3323.253575,1358.801003,0.000000,12.336665,-4.931116,0.000000,0.928569,-0.371160,0.000000,603.974,22,3880.019584,1124.716168,0.000000,15.354056,14.098716,-6.080563,0.000000,0.918240,-0.396023,0.000000,0.629387,-48.015898,-15.837993,0.000000,0,0,30.0632,0,-92.6429,75.4377
64,3761.830004,785.082998,0.000000,-8.759434,3.955993,0.000000,-0.911366,0.411597,0.000000,3783.92,148,50.000000,50.000000,0.000000,9.845223,-8.938536,4.126862,0.000000,-0.907906,0.419174,0.000000,-1.56477,-48.051629,-15.828721,0.000000,2,1,0,0,-64.6409,75.5221
22,3880.019584,1124.716168,0.000000,14.098716,-6.080563,0.000000,0.918240,-0.396023,0.000000,3977.95,148,50.000000,50.000000,0.000000,9.845223,-8.938536,4.126862,0.000000,-0.907906,0.419174,0.000000,-1.56477,-48.051629,-15.828721,0.000000,2,1,0,0,-88.3198,75.5221
100,3341.493878,966.177130,0.000000,-12.079396,5.109202,0.000000,-0.921003,0.389555,0.000000,3416.62,148,50.000000,50.000000,0.000000,9.845223,-8.938536,4.126862,0.000000,-0.907906,0.419174,0.000000,-1.56477,-48.051629,-15.828721,0.000000,2,1,0,0,-89.8922,75.5221
40,3289.899574,995.024976,0.000000,-6.997556,2.499718,0.000000,-0.941717,0.336407,0.000000,3374.91,148,50.000000,50.000000,0.000000,9.845223,-8.938536,4.126862,0.000000,-0.907906,0.419174,0.000000,-1.56477,-48.051629,-15.828721,0.000000,2,1,0,0,-90.9755,75.5221
34,1195.963633,771.066885,0.000000,-7.260154,6.146977,0.000000,-0.763191,0.646173,0.000000,1353.95,28,50.000000,50.000000,0.000000,14.381323,11.033399,9.224238,0.000000,0.767203,0.641404,0.000000,-0.12167,-48.051629,-15.828721,0.000000,2,1,0,0,-83.7703,75.529
106,1639.238289,1183.828788,0.000000,-0.000000,0.000000,0.000000,-0.637594,0.770372,0.000000,1952.24,28,50.000000,50.000000,0.000000,14.381323,11.033399,9.224238,0.000000,0.767203,0.641404,0.000000,-0.12167,-48.051629,-15.828721,0.000000,2,1,0,0,-89.6361,75.529
136,4357.234709,688.389580,0.000000,-7.776723,5.015592,0.000000,-0.840378,0.542001,0.000000,129.244,82,4347.496388,559.512928,0.000000,24.002598,8.243065,22.542772,0.000000,0.343424,0.939181,0.000000,2.33984,-48.011567,-15.832572,0.000000,0,0,23.9837,0,-79.7473,75.5357
184,3630.735446,1729.067857,0.000000,10.094336,-4.474157,0.000000,0.914222,-0.405214,0.000000,164.246,142,3759.099815,1626.602043,0.000000,12.695842,-4.962583,-11.685768,0.000000,-0.390883,-0.920441,0.000000,1.78405,-48.016781,-15.842587,0.000000,0,0,12.6954,0,-81.9111,75.5426
166,3601.843474,1267.875840,0.000000,3.019980,7.138278,0.000000,0.389633,0.920970,0.000000,391.681,142,3759.099815,1626.602043,0.000000,12.695842,-4.962583,-11.685768,0.000000,-0.390883,-0.920441,0.000000,1.78405,-48.016781,-15.842587,0.000000,0,0,12.6954,0,-88.2264,75.5426
40,3289.899574,995.024976,0.000000,-6.997556,2.499718,0.000000,-0.941717,0.336407,0.000000,59.1115,100,3341.493878,966.177130,0.000000,13.115477,-12.079396,5.109202,0.000000,-0.921003,0.389555,0.000000,-0.47202,-48.020699,-15.836526,0.000000,0,0,13.1149,0,-72.2319,75.5558
46,3014.385161,1105.955815,0.000000,-11.137799,4.791939,0.000000,-0.918589,0.395215,0.000000,355.722,100,3341.493878,966.177130,0.000000,13.115477,-12.079396,5.109202,0.000000,-0.921003,0.389555,0.000000,-0.47202,-48.020699,-15.836526,0.000000,0,0,13.1149,0,-88.0133,75.5558
148,50.000000,50.000000,0.000000,-8.938536,4.126862,0.000000,-0.907906,0.419174,0.000000,3416.62,100,3341.493878,966.177130,0.000000,13.115477,-12.079396,5.109202,0.000000,-0.921003,0.389555,0.000000,-0.47202,-48.020699,-15.836526,0.000000,0,0,13.1149,0,-89.8944,75.5558
64,3761.830004,785.082998,0.000000,-8.759434,3.955993,0.000000,-0.911366,0.411597,0.000000,457.687,100,3341.493878,966.177130,0.000000,13.115477,-12.079396,5.109202,0.000000,-0.921003,0.389555,0.000000,-0.47202,-48.020699,-15.836526,0.000000,0,0,13.1149,0,-90.2682,75.5558
214,2859.537264,1169.443215,0.000000,-0.000000,0.000000,0.000000,-0.993725,0.111849,0.000000,523.067,100,3341.493878,966.177130,0.000000,13.115477,-12.079396,5.109202,0.000000,-0.921003,0.389555,0.000000,-0.47202,-48.020699,-15.836526,0.000000,0,0,0,0,-91.8955,75.5558
166,3601.843474,1267.875840,0.000000,3.019980,7.138278,0.000000,0.389633,0.920970,0.000000,30.6692,58,3610.136640,1238.349229,0.000000,7.115055,6.591271,-2.679394,0.000000,0.926384,-0.376581,0.000000,1.69063,-48.018331,-15.839021,0.000000,0,0,7.11457,0,-69.5748,75.5653
22,3880.019584,1124.716168,0.000000,14.098716,-6.080563,0.000000,0.918240,-0.396023,0.000000,292.83,58,3610.136640,1238.349229,0.000000,7.115055,6.591271,-2.679394,0.000000,0.926384,-0.376581,0.000000,1.69063,-48.018331,-15.839021,0.000000,0,0,7.11457,0,-86.4782,75.5653
178,3323.253575,1358.801003,0.000000,12.336665,-4.931116,0.000000,0.928569,-0.371160,0.000000,311.144,58,3610.136640,1238.349229,0.000000,7.115055,6.591271,-2.679394,0.000000,0.926384,-0.376581,0.000000,1.69063,-48.018331,-15.839021,0.000000,0,0,7.11457,0,-86.7765,75.5653
214,2859.537264,1169.443215,0.000000,-0.000000,0.000000,0.000000,-0.993725,0.111849,0.000000,167.357,46,3014.385161,1105.955815,0.000000,12.124902,-11.137799,4.791939,0.000000,-0.918589,0.395215,0.000000,0.786534,-48.023740,-15.837833,0.000000,0,0,0,0,-81.7043,75.6079
40,3289.899574,995.024976,0.000000,-6.997556,2.499718,0.000000,-0.941717,0.336407,0.000000,297.008,46,3014.385161,1105.955815,0.000000,12.124902,-11.137799,4.791939,0.000000,-0.918589,0.395215,0.000000,0.786534,-48.023740,-15.837833,0.000000,0,0,12.1174,0,-86.5579,75.6079
100,3341.493878,966.177130,0.000000,-12.079396,5.109202,0.000000,-0.921003,0.389555,0.000000,355.722,46,3014.385161,1105.955815,0.000000,12.124902,-11.137799,4.791939,0.000000,-0.918589,0.395215,0.000000,0.786534,-48.023740,-15.837833,0.000000,0,0,12.1174,0,-88.012,75.6079
82,4347.496388,559.512928,0.000000,8.243065,22.542772,0.000000,0.343424,0.939181,0.000000,129.244,136,4357.234709,688.389580,0.000000,9.253841,-7.776723,5.015592,0.000000,-0.840378,0.542001,0.000000,0.292649,-48.011322,-15.833876,0.000000,0,0,8.63317,0,-79.5813,75.6772
100,3341.493878,966.177130,0.000000,-12.079396,5.109202,0.000000,-0.921003,0.389555,0.000000,59.1115,40,3289.899574,995.024976,0.000000,7.430638,-6.997556,2.499718,0.000000,-0.941717,0.336407,0.000000,2.31445,-48.021223,-15.836821,0.000000,0,0,7.4002,0,-72.1234,75.679
46,3014.385161,1105.955815,0.000000,-11.137799,4.791939,0.000000,-0.918589,0.395215,0.000000,297.008,40,3289.899574,995.024976,0.000000,7.430638,-6.997556,2.499718,0.000000,-0.941717,0.336407,0.000000,2.31445,-48.021223,-15.836821,0.000000,0,0,7.4002,0,-86.5675,75.679
214,2859.537264,1169.443215,0.000000,-0.000000,0.000000,0.000000,-0.993725,0.111849,0.000000,464.363,40,3289.899574,995.024976,0.000000,7.430638,-6.997556,2.499718,0.000000,-0.941717,0.336407,0.000000,2.31445,-48.021223,-15.836821,0.000000,0,0,0,0,-90.8474,75.679
148,50.000000,50.000000,0.000000,-8.938536,4.126862,0.000000,-0.907906,0.419174,0.000000,3374.91,40,3289.899574,995.024976,0.000000,7.430638,-6.997556,2.499718,0.000000,-0.941717,0.336407,0.000000,2.31445,-48.021223,-15.836821,0.000000,0,0,7.4002,0,-90.9688,75.679
64,3761.830004,785.082998,0.000000,-8.759434,3.955993,0.000000,-0.911366,0.411597,0.000000,516.521,40,3289.899574,995.024976,0.000000,7.430638,-6.997556,2.499718,0.000000,-0.941717,0.336407,0.000000,2.31445,-48.021223,-15.836821,0.000000,0,0,7.4002,0,-91.3161,75.679
142,3759.099815,1626.602043,0.000000,-4.962583,-11.685768,0.000000,-0.390883,-0.920441,0.000000,164.246,184,3630.735446,1729.067857,0.000000,11.041453,10.094336,-4.474157,0.000000,0.914222,-0.405214,0.000000,0.995261,-48.018106,-15.843466,0.000000,0,0,11.0406,0,-81.9159,75.6812
124,2594.103521,1512.558973,0.000000,5.470831,-0.427837,0.000000,0.996956,-0.077965,0.000000,261.444,52,2613.188796,1251.812522,0.000000,7.902322,1.864157,-7.679298,0.000000,0.235900,-0.971777,0.000000,-4.5,-48.027578,-15.839315,0.000000,0,0,7.82457,0,-86.4397,75.7394
76,2966.774877,1357.182808,0.000000,-9.404279,2.876526,0.000000,-0.956266,0.292497,0.000000,368.953,52,2613.188796,1251.812522,0.000000,7.902322,1.864157,-7.679298,0.000000,0.235900,-0.971777,0.000000,-4.5,-48.027578,-15.839315,0.000000,0,0,7.82457,0,-89.5018,75.7394
94,885.437170,1344.609484,0.000000,20.348430,-9.329045,0.000000,0.909019,-0.416754,0.000000,1540.77,208,50.000000,50.000000,0.000000,3.327680,1.540593,2.949581,0.000000,0.462963,0.886378,0.000000,1.92128,-48.051629,-15.828721,0.000000,2,1,0,0,-85.5356,75.9812
46,3014.385161,1105.955815,0.000000,-11.137799,4.791939,0.000000,-0.918589,0.395215,0.000000,167.357,214,2859.537264,1169.443215,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.993725,0.111849,0.000000,0,0.000000,0.000000,0.000000,0,0,0,0,-81.4527,75.9829
40,3289.899574,995.024976,0.000000,-6.997556,2.499718,0.000000,-0.941717,0.336407,0.000000,464.363,214,2859.537264,1169.443215,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.993725,0.111849,0.000000,0,0.000000,0.000000,0.000000,0,0,0,0,-90.8053,75.9829
100,3341.493878,966.177130,0.000000,-12.079396,5.109202,0.000000,-0.921003,0.389555,0.000000,523.067,214,2859.537264,1169.443215,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.993725,0.111849,0.000000,0,0.000000,0.000000,0.000000,0,0,0,0,-91.8006,75.9829
28,1317.425814,935.478949,0.000000,10.812449,9.039517,0.000000,0.767203,0.641404,0.000000,203.978,34,1187.765065,778.014130,0.000000,11.031741,-8.412982,7.135897,0.000000,-0.762616,0.646851,0.000000,1.51885,-48.040847,-15.835086,0.000000,0,0,10.7462,0,-83.8822,76.0203
70,888.969859,992.283013,0.000000,15.093350,-8.231506,0.000000,0.877926,-0.478797,0.000000,367.682,34,1187.765065,778.014130,0.000000,11.031741,-8.412982,7.135897,0.000000,-0.762616,0.646851,0.000000,1.51885,-48.040847,-15.835086,0.000000,0,0,10.7462,0,-88.0051,76.0203
208,1048.684172,1512.118077,0.000000,2.150781,4.595880,0.000000,0.423862,0.905727,0.000000,228.511,94,901.695790,1337.155474,0.000000,17.885033,16.257843,-7.453653,0.000000,0.909019,-0.416754,0.000000,-4.5,-48.043668,-15.840304,0.000000,0,0,0,0,-85.7816,76.2156
70,888.969859,992.283013,0.000000,15.093350,-8.231506,0.000000,0.877926,-0.478797,0.000000,345.107,94,901.695790,1337.155474,0.000000,17.885033,16.257843,-7.453653,0.000000,0.909019,-0.416754,0.000000,-4.5,-48.043668,-15.840304,0.000000,0,0,17.8859,0,-89.5741,76.2156
130,4529.519212,1429.113393,0.000000,-10.618301,4.419752,0.000000,-0.923217,0.384279,0.000000,283.172,154,4790.255741,1318.647730,0.000000,9.890560,-9.197554,3.637056,0.000000,-0.929933,0.367730,0.000000,-1.06646,-48.007168,-15.839535,0.000000,0,0,9.89052,0,-86.0658,76.2887
94,901.695790,1337.155474,0.000000,16.257843,-7.453653,0.000000,0.909019,-0.416754,0.000000,345.107,70,888.969859,992.283013,0.000000,17.192059,15.093350,-8.231506,0.000000,0.877926,-0.478797,0.000000,0.130387,-48.043819,-15.837200,0.000000,0,0,17.1571,0,-89.5756,76.2902
34,1187.765065,778.014130,0.000000,-8.412982,7.135897,0.000000,-0.762616,0.646851,0.000000,367.682,70,888.969859,992.283013,0.000000,17.192059,15.093350,-8.231506,0.000000,0.877926,-0.478797,0.000000,0.130387,-48.043819,-15.837200,0.000000,0,0,17.1571,0,-87.8245,76.2902
58,3619.072243,1234.716848,0.000000,8.936216,-3.632630,0.000000,0.926384,-0.376581,0.000000,308.383,178,3334.774904,1354.195786,0.000000,12.406565,11.520349,-4.604825,0.000000,0.928569,-0.371160,0.000000,-0.879111,-48.020930,-15.840120,0.000000,0,0,12.4076,0,-86.7735,76.3035
52,2619.998431,1249.067787,0.000000,7.891961,-0.948106,0.000000,0.992861,-0.119278,0.000000,262.722,124,2599.293206,1510.972932,0.000000,5.491711,5.233950,-1.662724,0.000000,0.953064,-0.302770,0.000000,0.00417562,-48.027710,-15.841602,0.000000,0,0,5.42663,0,-86.9658,76.3268
28,1317.425814,935.478949,0.000000,10.812449,9.039517,0.000000,0.767203,0.641404,0.000000,406.881,106,1638.128513,1185.882648,0.000000,2.369303,-1.336336,1.956477,0.000000,-0.564021,0.825761,0.000000,2.3693,-48.036659,-15.838756,0.000000,0,0,2.33451,0,-89.3685,76.3333
